rownames,year,age,race,sex,educ,relactiv,pid,abortion
58273,2014,29.0,White,Male,16.0,1.0,5.0,1.0
58275,2014,22.0,Other,Female,13.0,1.0,3.0,0.0
58280,2014,43.0,White,Female,6.0,1.0,0.0,0.0
58281,2014,56.0,White,Female,14.0,1.0,3.0,1.0
58282,2014,70.0,Other,Female,6.0,2.0,1.0,0.0
58285,2014,36.0,White,Female,12.0,2.0,3.0,1.0
58286,2014,43.0,White,Male,14.0,1.0,3.0,0.0
58287,2014,32.0,White,Male,12.0,1.0,3.0,0.0
58288,2014,36.0,White,Male,12.0,1.0,3.0,0.0
58289,2014,63.0,White,Male,12.0,1.0,0.0,1.0
58290,2014,49.0,White,Female,12.0,1.0,1.0,1.0
58291,2014,22.0,White,Male,16.0,1.0,3.0,1.0
58292,2014,64.0,White,Female,12.0,3.0,5.0,1.0
58295,2014,43.0,White,Female,16.0,5.0,5.0,1.0
58296,2014,61.0,Black,Female,11.0,4.0,0.0,1.0
58297,2014,50.0,White,Male,16.0,3.0,2.0,1.0
58298,2014,44.0,Black,Male,15.0,8.0,0.0,0.0
58299,2014,21.0,Black,Female,12.0,1.0,3.0,1.0
58300,2014,53.0,White,Male,20.0,9.0,0.0,1.0
58304,2014,29.0,White,Male,20.0,1.0,6.0,1.0
58305,2014,62.0,White,Male,3.0,2.0,3.0,1.0
58306,2014,43.0,White,Female,12.0,1.0,3.0,1.0
58308,2014,50.0,White,Female,12.0,8.0,6.0,1.0
58310,2014,45.0,White,Male,12.0,2.0,2.0,1.0
58312,2014,26.0,White,Male,15.0,1.0,2.0,1.0
58313,2014,64.0,White,Female,12.0,5.0,0.0,1.0
58314,2014,62.0,White,Female,16.0,3.0,5.0,1.0
58316,2014,50.0,White,Male,12.0,3.0,0.0,1.0
58317,2014,50.0,White,Female,14.0,4.0,3.0,1.0
58319,2014,61.0,White,Male,12.0,1.0,0.0,1.0
58320,2014,21.0,White,Female,12.0,1.0,3.0,0.0
58321,2014,76.0,White,Male,14.0,4.0,5.0,1.0
58322,2014,79.0,White,Female,15.0,4.0,1.0,1.0
58326,2014,54.0,Black,Female,15.0,1.0,0.0,1.0
58327,2014,62.0,Black,Female,10.0,3.0,1.0,1.0
58332,2014,47.0,White,Male,12.0,4.0,4.0,1.0
58333,2014,67.0,White,Male,12.0,1.0,5.0,1.0
58334,2014,20.0,White,Female,12.0,6.0,5.0,1.0
58336,2014,37.0,White,Male,12.0,1.0,0.0,1.0
58337,2014,57.0,White,Male,14.0,3.0,2.0,1.0
58338,2014,25.0,White,Male,12.0,3.0,1.0,1.0
58339,2014,29.0,Black,Female,12.0,1.0,1.0,1.0
58340,2014,44.0,Other,Female,11.0,1.0,1.0,1.0
58341,2014,21.0,White,Female,12.0,2.0,3.0,1.0
58342,2014,49.0,White,Male,12.0,1.0,0.0,1.0
58343,2014,51.0,White,Female,13.0,1.0,3.0,1.0
58344,2014,66.0,White,Female,12.0,1.0,2.0,1.0
58345,2014,37.0,Other,Female,12.0,2.0,3.0,1.0
58349,2014,26.0,Other,Female,12.0,1.0,3.0,1.0
58350,2014,83.0,White,Female,12.0,1.0,3.0,1.0
58351,2014,78.0,White,Male,20.0,8.0,3.0,1.0
58352,2014,50.0,White,Male,12.0,3.0,1.0,1.0
58353,2014,31.0,White,Female,14.0,1.0,3.0,1.0
58355,2014,75.0,White,Male,12.0,5.0,4.0,1.0
58358,2014,52.0,White,Male,20.0,3.0,5.0,1.0
58359,2014,79.0,White,Male,16.0,1.0,0.0,1.0
58361,2014,24.0,White,Female,20.0,1.0,0.0,1.0
58362,2014,71.0,White,Male,16.0,1.0,4.0,1.0
58365,2014,81.0,White,Male,17.0,5.0,0.0,1.0
58368,2014,31.0,Other,Female,19.0,1.0,0.0,1.0
58369,2014,20.0,White,Male,13.0,3.0,4.0,1.0
58371,2014,33.0,White,Female,13.0,1.0,2.0,1.0
58373,2014,47.0,White,Female,18.0,1.0,1.0,1.0
58374,2014,26.0,Other,Male,17.0,1.0,3.0,1.0
58376,2014,47.0,White,Female,17.0,9.0,1.0,1.0
58377,2014,47.0,White,Male,16.0,6.0,6.0,1.0
58379,2014,58.0,White,Female,16.0,3.0,2.0,1.0
58380,2014,51.0,White,Female,16.0,7.0,6.0,0.0
58382,2014,62.0,White,Male,14.0,4.0,5.0,1.0
58383,2014,61.0,White,Female,16.0,1.0,2.0,1.0
58385,2014,61.0,Black,Female,13.0,5.0,1.0,1.0
58388,2014,62.0,White,Female,16.0,8.0,0.0,1.0
58390,2014,32.0,White,Male,18.0,5.0,5.0,1.0
58391,2014,60.0,Other,Female,7.0,4.0,4.0,1.0
58393,2014,36.0,White,Male,12.0,6.0,4.0,1.0
58395,2014,20.0,White,Male,12.0,3.0,5.0,1.0
58399,2014,32.0,White,Female,18.0,4.0,2.0,1.0
58401,2014,54.0,White,Male,14.0,3.0,1.0,1.0
58403,2014,43.0,White,Female,14.0,1.0,3.0,1.0
58407,2014,31.0,White,Male,16.0,2.0,4.0,1.0
58409,2014,36.0,White,Male,14.0,6.0,6.0,1.0
58410,2014,42.0,White,Female,16.0,8.0,5.0,0.0
58411,2014,60.0,White,Female,16.0,1.0,0.0,1.0
58413,2014,72.0,White,Female,12.0,6.0,6.0,0.0
58415,2014,49.0,White,Male,12.0,1.0,6.0,1.0
58418,2014,33.0,White,Female,12.0,6.0,6.0,0.0
58419,2014,89.0,White,Female,12.0,1.0,0.0,1.0
58423,2014,44.0,White,Male,11.0,1.0,3.0,1.0
58425,2014,74.0,Black,Male,12.0,6.0,0.0,1.0
58426,2014,49.0,White,Male,12.0,1.0,0.0,1.0
58428,2014,53.0,White,Female,16.0,1.0,0.0,1.0
58429,2014,69.0,White,Male,12.0,8.0,2.0,1.0
58430,2014,19.0,White,Female,8.0,1.0,4.0,1.0
58431,2014,78.0,White,Female,14.0,4.0,1.0,0.0
58432,2014,55.0,White,Female,18.0,6.0,0.0,1.0
58433,2014,43.0,White,Female,13.0,2.0,2.0,1.0
58438,2014,47.0,White,Male,14.0,7.0,3.0,1.0
58439,2014,40.0,White,Female,12.0,1.0,6.0,1.0
58440,2014,58.0,White,Male,12.0,2.0,2.0,1.0
58441,2014,53.0,White,Male,19.0,1.0,1.0,1.0
58442,2014,19.0,White,Female,12.0,4.0,3.0,1.0
58443,2014,53.0,White,Female,12.0,1.0,1.0,1.0
58444,2014,33.0,White,Female,16.0,1.0,4.0,1.0
58446,2014,26.0,White,Male,16.0,3.0,1.0,1.0
58448,2014,52.0,White,Male,9.0,3.0,4.0,1.0
58451,2014,50.0,White,Male,12.0,5.0,0.0,1.0
58452,2014,53.0,White,Male,15.0,1.0,0.0,1.0
58453,2014,45.0,White,Male,20.0,5.0,2.0,1.0
58454,2014,67.0,White,Male,15.0,3.0,1.0,1.0
58456,2014,44.0,Black,Female,15.0,3.0,1.0,1.0
58457,2014,37.0,White,Male,18.0,8.0,4.0,1.0
58458,2014,27.0,White,Male,12.0,1.0,1.0,1.0
58459,2014,58.0,White,Male,20.0,1.0,0.0,1.0
58460,2014,66.0,White,Male,16.0,1.0,0.0,1.0
58461,2014,61.0,White,Male,14.0,3.0,4.0,1.0
58463,2014,25.0,White,Male,12.0,1.0,4.0,1.0
58466,2014,42.0,White,Female,18.0,2.0,0.0,1.0
58467,2014,64.0,White,Female,20.0,4.0,4.0,0.0
58470,2014,46.0,White,Female,9.0,1.0,3.0,1.0
58473,2014,60.0,White,Female,14.0,1.0,1.0,1.0
58475,2014,33.0,White,Male,16.0,1.0,2.0,1.0
58476,2014,46.0,White,Male,9.0,1.0,5.0,1.0
58477,2014,25.0,Other,Male,10.0,2.0,3.0,1.0
58479,2014,36.0,White,Male,15.0,1.0,0.0,1.0
58481,2014,27.0,Other,Male,18.0,1.0,1.0,1.0
58482,2014,29.0,Black,Female,14.0,1.0,3.0,1.0
58483,2014,25.0,White,Female,16.0,1.0,0.0,1.0
58484,2014,28.0,White,Female,12.0,3.0,3.0,0.0
58486,2014,39.0,White,Female,12.0,1.0,5.0,1.0
58487,2014,33.0,White,Female,16.0,4.0,6.0,0.0
58488,2014,67.0,White,Female,15.0,1.0,1.0,1.0
58489,2014,71.0,Other,Female,15.0,4.0,0.0,1.0
58490,2014,58.0,White,Female,19.0,1.0,0.0,1.0
58492,2014,59.0,White,Male,19.0,6.0,1.0,1.0
58493,2014,70.0,White,Female,20.0,1.0,1.0,1.0
58494,2014,67.0,Other,Female,12.0,5.0,2.0,1.0
58495,2014,50.0,White,Male,12.0,8.0,6.0,1.0
58496,2014,67.0,White,Female,16.0,7.0,0.0,0.0
58497,2014,35.0,White,Female,12.0,1.0,3.0,1.0
58499,2014,67.0,Other,Female,13.0,1.0,2.0,1.0
58500,2014,73.0,Other,Female,12.0,3.0,1.0,1.0
58502,2014,78.0,White,Male,8.0,1.0,0.0,1.0
58504,2014,34.0,White,Female,13.0,1.0,1.0,1.0
58506,2014,56.0,White,Female,11.0,1.0,1.0,1.0
58511,2014,70.0,White,Female,12.0,3.0,1.0,1.0
58512,2014,55.0,White,Female,16.0,1.0,1.0,1.0
58514,2014,56.0,White,Female,18.0,1.0,3.0,1.0
58517,2014,60.0,White,Male,12.0,2.0,3.0,0.0
58519,2014,80.0,White,Male,14.0,4.0,5.0,1.0
58522,2014,30.0,White,Male,10.0,3.0,3.0,1.0
58524,2014,43.0,White,Female,14.0,4.0,1.0,1.0
58526,2014,51.0,Black,Female,12.0,3.0,0.0,1.0
58527,2014,59.0,Other,Female,8.0,8.0,4.0,0.0
58530,2014,66.0,White,Female,12.0,7.0,5.0,1.0
58531,2014,32.0,Other,Male,16.0,3.0,4.0,1.0
58532,2014,55.0,White,Male,12.0,2.0,5.0,1.0
58533,2014,62.0,White,Male,16.0,1.0,1.0,1.0
58534,2014,19.0,White,Male,11.0,2.0,5.0,0.0
58535,2014,75.0,White,Male,10.0,1.0,1.0,0.0
58538,2014,37.0,White,Female,16.0,4.0,6.0,0.0
58539,2014,43.0,White,Male,14.0,2.0,5.0,1.0
58541,2014,19.0,White,Female,12.0,1.0,4.0,1.0
58543,2014,74.0,White,Female,14.0,1.0,3.0,1.0
58544,2014,60.0,White,Male,12.0,1.0,1.0,1.0
58545,2014,49.0,White,Male,16.0,1.0,4.0,1.0
58546,2014,41.0,White,Female,15.0,1.0,0.0,1.0
58550,2014,33.0,Black,Female,10.0,1.0,0.0,1.0
58552,2014,73.0,White,Male,12.0,1.0,4.0,1.0
58553,2014,34.0,White,Male,14.0,3.0,1.0,1.0
58554,2014,37.0,White,Female,16.0,5.0,3.0,1.0
58563,2014,53.0,White,Male,12.0,6.0,0.0,0.0
58565,2014,57.0,White,Male,9.0,1.0,3.0,1.0
58566,2014,66.0,White,Male,12.0,2.0,6.0,1.0
58568,2014,52.0,White,Female,12.0,1.0,2.0,1.0
58569,2014,60.0,White,Female,18.0,1.0,1.0,1.0
58570,2014,27.0,White,Female,13.0,3.0,1.0,1.0
58572,2014,62.0,White,Male,15.0,1.0,4.0,1.0
58573,2014,65.0,White,Male,9.0,1.0,4.0,1.0
58575,2014,41.0,White,Male,16.0,2.0,5.0,1.0
58576,2014,63.0,White,Female,12.0,1.0,0.0,1.0
58577,2014,33.0,White,Female,16.0,1.0,3.0,1.0
58580,2014,47.0,White,Female,16.0,3.0,5.0,1.0
58581,2014,36.0,Black,Female,10.0,5.0,3.0,1.0
58585,2014,49.0,White,Female,12.0,3.0,4.0,1.0
58591,2014,83.0,White,Female,17.0,1.0,0.0,1.0
58594,2014,22.0,White,Male,16.0,4.0,3.0,1.0
58595,2014,55.0,White,Female,16.0,4.0,0.0,1.0
58597,2014,46.0,Other,Female,10.0,1.0,5.0,1.0
58598,2014,45.0,White,Male,16.0,3.0,3.0,1.0
58599,2014,57.0,White,Female,12.0,1.0,3.0,1.0
58600,2014,63.0,White,Male,12.0,2.0,3.0,1.0
58601,2014,59.0,White,Male,9.0,8.0,2.0,1.0
58602,2014,27.0,White,Female,10.0,2.0,4.0,1.0
58603,2014,64.0,Black,Female,12.0,4.0,0.0,1.0
58604,2014,31.0,White,Male,12.0,1.0,5.0,1.0
58605,2014,40.0,White,Male,16.0,7.0,6.0,0.0
58608,2014,46.0,White,Female,12.0,1.0,4.0,1.0
58612,2014,62.0,White,Male,12.0,4.0,3.0,0.0
58613,2014,89.0,White,Female,9.0,1.0,1.0,1.0
58614,2014,21.0,Other,Male,13.0,1.0,0.0,1.0
58615,2014,66.0,White,Male,12.0,1.0,6.0,1.0
58616,2014,52.0,White,Male,13.0,1.0,4.0,1.0
58618,2014,49.0,Black,Male,11.0,6.0,0.0,1.0
58621,2014,37.0,White,Male,16.0,3.0,5.0,1.0
58622,2014,39.0,Black,Male,12.0,6.0,0.0,1.0
58623,2014,58.0,White,Female,14.0,1.0,6.0,1.0
58624,2014,86.0,White,Male,12.0,4.0,5.0,0.0
58625,2014,77.0,White,Female,12.0,1.0,4.0,1.0
58626,2014,49.0,White,Female,12.0,3.0,3.0,1.0
58628,2014,58.0,White,Male,13.0,1.0,5.0,1.0
58629,2014,60.0,White,Female,12.0,8.0,1.0,1.0
58630,2014,56.0,Black,Female,12.0,1.0,0.0,0.0
58633,2014,86.0,White,Male,16.0,7.0,6.0,1.0
58634,2014,32.0,White,Male,14.0,2.0,5.0,1.0
58635,2014,61.0,Black,Female,11.0,6.0,1.0,0.0
58636,2014,19.0,Black,Female,12.0,4.0,3.0,0.0
58638,2014,25.0,Black,Female,13.0,6.0,3.0,1.0
58641,2014,57.0,White,Female,12.0,1.0,0.0,1.0
58642,2014,45.0,White,Female,10.0,1.0,3.0,1.0
58643,2014,66.0,Black,Male,10.0,1.0,0.0,1.0
58644,2014,37.0,Black,Female,18.0,8.0,0.0,1.0
58647,2014,55.0,Black,Female,12.0,1.0,0.0,0.0
58648,2014,30.0,Black,Female,12.0,2.0,0.0,1.0
58650,2014,56.0,White,Female,18.0,4.0,6.0,1.0
58653,2014,50.0,White,Male,20.0,4.0,1.0,1.0
58655,2014,78.0,White,Female,12.0,1.0,2.0,1.0
58656,2014,28.0,White,Male,8.0,1.0,5.0,1.0
58657,2014,65.0,White,Female,12.0,1.0,1.0,1.0
58661,2014,66.0,White,Female,18.0,5.0,4.0,1.0
58662,2014,84.0,White,Male,15.0,2.0,4.0,1.0
58666,2014,43.0,Black,Male,19.0,6.0,6.0,1.0
58667,2014,33.0,Black,Male,13.0,1.0,1.0,1.0
58668,2014,37.0,White,Female,18.0,4.0,3.0,1.0
58669,2014,81.0,Black,Female,8.0,8.0,3.0,0.0
58671,2014,30.0,Black,Male,10.0,1.0,1.0,1.0
58672,2014,74.0,Black,Male,3.0,8.0,3.0,1.0
58673,2014,65.0,White,Female,8.0,5.0,1.0,1.0
58674,2014,25.0,White,Male,16.0,1.0,5.0,1.0
58677,2014,84.0,White,Female,8.0,1.0,6.0,1.0
58679,2014,36.0,White,Female,12.0,7.0,1.0,0.0
58680,2014,25.0,White,Male,14.0,3.0,6.0,0.0
58681,2014,73.0,Black,Female,11.0,1.0,0.0,1.0
58684,2014,46.0,Black,Female,12.0,6.0,2.0,1.0
58685,2014,37.0,Black,Female,11.0,3.0,0.0,1.0
58686,2014,44.0,White,Female,14.0,4.0,0.0,1.0
58690,2014,33.0,White,Female,12.0,1.0,4.0,1.0
58691,2014,30.0,Black,Female,16.0,1.0,2.0,1.0
58692,2014,41.0,White,Female,15.0,8.0,6.0,0.0
58693,2014,56.0,White,Female,13.0,4.0,6.0,1.0
58694,2014,88.0,White,Female,14.0,8.0,6.0,0.0
58697,2014,49.0,White,Female,14.0,1.0,0.0,1.0
58698,2014,48.0,Black,Female,13.0,3.0,3.0,1.0
58699,2014,50.0,White,Male,10.0,1.0,3.0,1.0
58702,2014,46.0,Black,Female,13.0,1.0,2.0,1.0
58703,2014,32.0,Black,Female,13.0,3.0,2.0,1.0
58704,2014,25.0,Other,Female,11.0,1.0,3.0,0.0
58705,2014,58.0,White,Male,12.0,1.0,6.0,1.0
58706,2014,60.0,White,Female,16.0,9.0,6.0,0.0
58707,2014,41.0,Black,Female,12.0,3.0,0.0,1.0
58710,2014,54.0,Black,Female,14.0,4.0,3.0,1.0
58711,2014,72.0,White,Female,16.0,3.0,5.0,1.0
58712,2014,52.0,White,Female,20.0,8.0,2.0,1.0
58713,2014,71.0,White,Male,16.0,1.0,5.0,1.0
58714,2014,25.0,Black,Female,12.0,6.0,3.0,0.0
58715,2014,79.0,White,Female,16.0,8.0,5.0,1.0
58720,2014,20.0,White,Female,12.0,1.0,2.0,1.0
58721,2014,69.0,White,Female,19.0,5.0,4.0,1.0
58723,2014,80.0,White,Female,14.0,1.0,1.0,1.0
58725,2014,47.0,White,Male,12.0,7.0,3.0,0.0
58726,2014,65.0,White,Male,13.0,2.0,1.0,1.0
58731,2014,35.0,Other,Male,10.0,1.0,2.0,1.0
58732,2014,27.0,White,Female,16.0,1.0,2.0,1.0
58733,2014,41.0,White,Female,14.0,3.0,6.0,0.0
58734,2014,50.0,White,Female,16.0,1.0,3.0,1.0
58735,2014,29.0,White,Female,14.0,1.0,5.0,0.0
58738,2014,48.0,White,Female,11.0,3.0,2.0,1.0
58739,2014,74.0,White,Female,10.0,1.0,3.0,1.0
58740,2014,39.0,White,Female,10.0,1.0,3.0,1.0
58744,2014,45.0,White,Female,12.0,6.0,6.0,0.0
58749,2014,52.0,Black,Female,13.0,3.0,0.0,1.0
58750,2014,62.0,White,Male,8.0,6.0,5.0,1.0
58751,2014,88.0,White,Female,12.0,3.0,5.0,1.0
58752,2014,49.0,White,Female,10.0,2.0,6.0,1.0
58755,2014,69.0,White,Female,14.0,8.0,5.0,1.0
58756,2014,53.0,White,Male,12.0,7.0,5.0,1.0
58757,2014,64.0,White,Male,10.0,1.0,1.0,1.0
58758,2014,43.0,White,Female,11.0,8.0,1.0,1.0
58761,2014,51.0,White,Male,11.0,4.0,6.0,1.0
58762,2014,47.0,White,Male,12.0,7.0,6.0,0.0
58763,2014,32.0,White,Female,16.0,3.0,1.0,1.0
58768,2014,43.0,Black,Female,16.0,3.0,1.0,1.0
58769,2014,22.0,Black,Female,16.0,1.0,0.0,1.0
58771,2014,30.0,Black,Female,12.0,7.0,1.0,1.0
58772,2014,57.0,Black,Female,14.0,4.0,4.0,1.0
58773,2014,20.0,Black,Male,14.0,6.0,4.0,1.0
58774,2014,38.0,Black,Female,8.0,8.0,0.0,1.0
58775,2014,87.0,Black,Female,18.0,2.0,0.0,1.0
58776,2014,58.0,Black,Female,11.0,5.0,1.0,0.0
58778,2014,67.0,Black,Male,16.0,1.0,0.0,1.0
58780,2014,47.0,White,Male,12.0,1.0,3.0,1.0
58782,2014,52.0,White,Male,20.0,4.0,6.0,0.0
58783,2014,30.0,Black,Female,12.0,3.0,1.0,1.0
58784,2014,82.0,White,Male,14.0,1.0,5.0,1.0
58785,2014,68.0,Black,Female,12.0,7.0,3.0,0.0
58786,2014,46.0,Black,Male,12.0,5.0,0.0,1.0
58789,2014,32.0,Black,Male,12.0,4.0,1.0,1.0
58790,2014,60.0,White,Male,18.0,5.0,1.0,1.0
58793,2014,40.0,White,Male,16.0,1.0,5.0,1.0
58794,2014,62.0,White,Male,16.0,8.0,0.0,1.0
58795,2014,75.0,White,Female,11.0,2.0,4.0,1.0
58796,2014,30.0,White,Male,12.0,1.0,0.0,1.0
58799,2014,28.0,White,Female,14.0,8.0,5.0,1.0
58801,2014,46.0,White,Male,18.0,3.0,4.0,1.0
58802,2014,42.0,Black,Female,16.0,5.0,3.0,1.0
58803,2014,63.0,Other,Male,14.0,1.0,1.0,1.0
58804,2014,54.0,White,Male,12.0,1.0,1.0,1.0
58805,2014,68.0,White,Female,12.0,4.0,6.0,1.0
58809,2014,64.0,White,Male,14.0,4.0,1.0,0.0
58810,2014,74.0,Other,Male,20.0,1.0,2.0,1.0
58811,2014,44.0,White,Male,16.0,6.0,6.0,1.0
58813,2014,51.0,White,Female,16.0,4.0,5.0,1.0
58815,2014,58.0,White,Female,15.0,4.0,6.0,0.0
58816,2014,78.0,White,Female,16.0,8.0,0.0,1.0
58817,2014,58.0,White,Female,12.0,6.0,4.0,1.0
58818,2014,41.0,White,Male,14.0,1.0,3.0,1.0
58821,2014,66.0,White,Male,18.0,6.0,2.0,1.0
58822,2014,52.0,White,Male,14.0,1.0,4.0,1.0
58824,2014,56.0,White,Female,19.0,5.0,5.0,1.0
58825,2014,25.0,White,Female,14.0,1.0,3.0,1.0
58826,2014,53.0,White,Male,20.0,2.0,0.0,1.0
58828,2014,26.0,White,Male,14.0,1.0,2.0,1.0
58829,2014,60.0,White,Female,14.0,1.0,6.0,1.0
58830,2014,53.0,White,Female,12.0,8.0,2.0,1.0
58831,2014,71.0,White,Male,12.0,1.0,1.0,1.0
58832,2014,80.0,White,Female,12.0,5.0,0.0,1.0
58834,2014,35.0,White,Male,16.0,3.0,5.0,1.0
58835,2014,32.0,White,Male,16.0,2.0,6.0,1.0
58839,2014,56.0,White,Female,12.0,4.0,4.0,1.0
58841,2014,45.0,White,Female,13.0,1.0,4.0,1.0
58842,2014,65.0,White,Male,16.0,1.0,6.0,1.0
58843,2014,78.0,White,Female,16.0,3.0,0.0,1.0
58844,2014,51.0,Black,Male,13.0,1.0,5.0,1.0
58845,2014,23.0,White,Male,13.0,1.0,3.0,1.0
58848,2014,79.0,Other,Male,16.0,5.0,5.0,1.0
58849,2014,61.0,White,Female,14.0,4.0,0.0,1.0
58850,2014,80.0,White,Female,12.0,3.0,0.0,1.0
58851,2014,67.0,White,Male,14.0,1.0,0.0,1.0
58854,2014,50.0,White,Female,16.0,1.0,0.0,1.0
58855,2014,41.0,White,Male,14.0,1.0,4.0,1.0
58856,2014,33.0,White,Female,12.0,3.0,1.0,1.0
58857,2014,63.0,White,Male,12.0,3.0,1.0,1.0
58861,2014,67.0,White,Female,18.0,6.0,3.0,1.0
58863,2014,54.0,White,Male,16.0,2.0,2.0,1.0
58864,2014,64.0,White,Male,11.0,3.0,4.0,1.0
58865,2014,42.0,White,Male,11.0,2.0,5.0,1.0
58866,2014,45.0,White,Female,15.0,2.0,5.0,1.0
58868,2014,40.0,White,Male,14.0,1.0,5.0,1.0
58869,2014,50.0,White,Male,12.0,1.0,2.0,1.0
58871,2014,77.0,White,Female,13.0,5.0,0.0,1.0
58873,2014,88.0,White,Male,13.0,3.0,0.0,1.0
58875,2014,33.0,White,Female,12.0,3.0,5.0,1.0
58876,2014,33.0,Black,Male,12.0,4.0,1.0,1.0
58877,2014,36.0,White,Female,12.0,1.0,3.0,1.0
58878,2014,57.0,White,Female,16.0,3.0,0.0,1.0
58879,2014,23.0,White,Female,12.0,1.0,3.0,1.0
58880,2014,33.0,White,Female,12.0,1.0,1.0,1.0
58881,2014,43.0,White,Female,12.0,1.0,1.0,1.0
58882,2014,62.0,White,Male,12.0,1.0,1.0,1.0
58883,2014,42.0,White,Male,9.0,1.0,0.0,1.0
58884,2014,64.0,Black,Female,13.0,1.0,0.0,1.0
58885,2014,57.0,White,Male,12.0,1.0,5.0,1.0
58888,2014,30.0,White,Male,17.0,4.0,6.0,1.0
58889,2014,36.0,White,Female,19.0,1.0,2.0,1.0
58890,2014,32.0,White,Female,20.0,1.0,1.0,1.0
58891,2014,25.0,White,Male,16.0,4.0,2.0,1.0
58893,2014,74.0,White,Female,16.0,1.0,0.0,1.0
58895,2014,24.0,White,Male,17.0,2.0,4.0,1.0
58897,2014,60.0,White,Male,10.0,1.0,3.0,1.0
58900,2014,20.0,White,Female,14.0,8.0,6.0,0.0
58901,2014,31.0,White,Male,12.0,5.0,3.0,1.0
58902,2014,44.0,White,Female,14.0,4.0,4.0,1.0
58903,2014,69.0,White,Female,16.0,8.0,2.0,1.0
58904,2014,43.0,White,Female,18.0,1.0,1.0,1.0
58905,2014,39.0,White,Male,12.0,1.0,2.0,1.0
58906,2014,21.0,White,Female,14.0,1.0,4.0,1.0
58907,2014,54.0,White,Female,16.0,3.0,5.0,1.0
58908,2014,33.0,White,Female,16.0,3.0,2.0,1.0
58909,2014,60.0,White,Female,12.0,1.0,1.0,1.0
58910,2014,29.0,White,Female,16.0,1.0,0.0,1.0
58911,2014,72.0,White,Female,14.0,2.0,0.0,1.0
58912,2014,20.0,White,Female,9.0,1.0,0.0,1.0
58914,2014,80.0,White,Male,19.0,3.0,6.0,1.0
58915,2014,56.0,White,Female,18.0,8.0,5.0,1.0
58916,2014,44.0,White,Female,17.0,1.0,4.0,1.0
58917,2014,31.0,Black,Female,16.0,1.0,1.0,1.0
58918,2014,49.0,White,Female,10.0,8.0,6.0,0.0
58919,2014,37.0,Other,Female,16.0,1.0,2.0,1.0
58920,2014,84.0,White,Male,12.0,5.0,5.0,1.0
58921,2014,67.0,White,Female,13.0,1.0,4.0,1.0
58922,2014,58.0,White,Female,12.0,1.0,4.0,1.0
58923,2014,53.0,White,Male,12.0,1.0,5.0,1.0
58926,2014,54.0,White,Female,16.0,1.0,0.0,1.0
58927,2014,31.0,White,Female,14.0,3.0,1.0,1.0
58928,2014,73.0,White,Male,13.0,5.0,5.0,1.0
58929,2014,67.0,White,Male,12.0,3.0,6.0,1.0
58930,2014,47.0,Other,Female,18.0,2.0,2.0,1.0
58931,2014,78.0,White,Male,12.0,1.0,6.0,0.0
58934,2014,88.0,White,Female,11.0,4.0,3.0,1.0
58936,2014,79.0,White,Male,10.0,4.0,0.0,1.0
58937,2014,41.0,White,Female,12.0,1.0,5.0,1.0
58938,2014,64.0,White,Male,12.0,1.0,3.0,1.0
58939,2014,61.0,White,Male,12.0,4.0,2.0,1.0
58941,2014,19.0,White,Male,11.0,8.0,6.0,1.0
58942,2014,39.0,White,Female,18.0,6.0,6.0,0.0
58943,2014,41.0,White,Female,13.0,3.0,6.0,0.0
58945,2014,57.0,White,Male,16.0,8.0,5.0,1.0
58947,2014,46.0,White,Female,13.0,7.0,5.0,1.0
58948,2014,41.0,White,Female,14.0,4.0,5.0,0.0
58951,2014,42.0,Other,Male,12.0,4.0,6.0,1.0
58953,2014,56.0,White,Female,16.0,3.0,2.0,1.0
58954,2014,39.0,White,Female,16.0,1.0,3.0,1.0
58956,2014,50.0,White,Female,18.0,1.0,3.0,1.0
58959,2014,80.0,White,Female,12.0,4.0,6.0,0.0
58960,2014,51.0,White,Female,12.0,1.0,3.0,1.0
58961,2014,71.0,White,Male,12.0,1.0,1.0,1.0
58962,2014,39.0,White,Male,14.0,8.0,4.0,1.0
58963,2014,84.0,White,Female,12.0,5.0,6.0,1.0
58964,2014,43.0,Black,Male,12.0,3.0,3.0,1.0
58968,2014,37.0,White,Male,16.0,1.0,4.0,1.0
58971,2014,89.0,White,Male,12.0,1.0,1.0,1.0
58975,2014,57.0,White,Female,12.0,6.0,5.0,1.0
58976,2014,55.0,White,Male,18.0,4.0,6.0,1.0
58977,2014,64.0,White,Male,16.0,5.0,3.0,1.0
58978,2014,58.0,White,Female,13.0,2.0,4.0,1.0
58981,2014,31.0,White,Female,18.0,4.0,6.0,1.0
58982,2014,64.0,White,Male,12.0,1.0,6.0,1.0
58983,2014,27.0,Black,Male,16.0,6.0,1.0,1.0
58984,2014,59.0,White,Male,14.0,1.0,4.0,1.0
58985,2014,38.0,White,Female,17.0,1.0,2.0,1.0
58986,2014,29.0,White,Male,12.0,3.0,5.0,1.0
58987,2014,75.0,White,Male,12.0,4.0,1.0,1.0
58988,2014,45.0,White,Female,14.0,1.0,4.0,1.0
58989,2014,44.0,White,Female,12.0,1.0,4.0,1.0
58990,2014,29.0,Other,Female,6.0,3.0,3.0,1.0
58991,2014,79.0,White,Male,12.0,1.0,5.0,1.0
58993,2014,85.0,White,Male,14.0,1.0,2.0,1.0
58994,2014,66.0,White,Male,20.0,4.0,3.0,1.0
